100000
3478,7786,-3599
3479,9529,-6237
3480,-1038,-559
3481,-9701,9911
3482,-5132,-3160
3483,6425,9395
3484,-9774,9188
3485,8641,8835
3486,5000,6460
3487,-2312,-3218
3488,9643,5425
3489,-5484,-5134
3490,5722,-9664
3491,-4444,7222
3492,9754,6013
3493,5073,4044
3494,1600,-160
3495,1850,1016
3496,3487,-6384
3497,1025,-3229
3498,-3733,6549
3499,6017,-3426
3500,-2762,2115
3501,-207,2094
3502,5378,-8927
3503,9647,4201
3504,14,4850
3505,-8428,-6347
3506,8795,-6050
3507,9692,-4432
3508,-5787,7993
3509,7065,3525
3510,8963,409
3511,639,-527
3512,-1408,7717
3513,-8327,-4687
3514,4239,9097
3515,-9961,-5860
3516,-4441,7420
3517,-3586,-7323
3518,8132,9825
3519,5006,-2858
3520,-5875,3149
3521,-8874,8259
3522,-3509,-8114
3523,-8646,-3905
3524,-7751,7176
3525,-8024,6027
3526,-9663,7129
3527,6361,6008
3528,-3356,-6998
3529,8055,-8591
3530,-199,-4715
3531,-6496,645
3532,2449,-215
3533,-934,8163
3534,-9803,-9952
3535,-5155,2816
3536,-9244,-6166
3537,6443,-7050
3538,-9076,-6014
3539,225,1792
3540,9086,7505
3541,8307,9197
3542,-3659,-4603
3543,-4144,-9454
3544,-3540,-6752
3545,680,-8554
3546,5230,2180
3547,-7519,9733
3548,9926,9586
3549,-5727,-6061
3550,8446,-794
3551,3580,-9752
3552,8719,-4314
3553,170,6688
3554,-6369,8846
3555,-6651,8732
3556,4401,3925
3557,-7944,74
3558,7756,-8736
3559,1032,-8912
3560,-4666,-3123
3561,-6085,3776
3562,9008,3567
3563,-1609,-2782
3564,4129,-8342
3565,1057,2999
3566,6863,5369
3567,4817,-6077
3568,-4136,-5905
3569,-8618,-4286
3570,3425,7447
3571,-5461,3207
3572,-4223,7951
3573,5834,-3921
3574,1026,-7245
3575,-2550,-2476
3576,-6324,3536
3577,-815,-9257
3578,6238,7119
3579,-5614,-7641
3580,-9314,-6296
3581,-8634,-4746
3582,4077,-5291
3583,-1804,-9765
3584,4917,-8031
3585,-4485,-6803
3586,9915,-674
3587,-1798,-794
3588,-3623,-8250
3589,7139,-4458
3590,7790,-9602
3591,2728,-4880
3592,3894,8429
3593,4748,-4442
3594,9649,-8395
3595,1054,-7613
3596,2991,1737
3597,8817,-9382
3598,5890,91
3599,8006,-8700
3600,-9591,-8830
3601,5138,2083
3602,8751,2595
3603,-5135,4782
3604,-7635,-7446
3605,6357,7417
3606,-7136,2200
3607,521,831
3608,-7805,4186
3609,-8014,8701
3610,1241,-9080
3611,-4942,-2582
3612,-6352,2457
3613,2511,-2443
3614,9818,4042
3615,7527,593
3616,8284,529
3617,-1594,-4010
3618,1173,-784
3619,-1673,-3242
3620,4875,-6312
3621,184,-2658
3622,-1484,-9189
3623,-1815,-7598
3624,6645,-1537
3625,-8687,7104
3626,5984,-2281
3627,-6193,2138
3628,-4269,-7985
3629,3816,8229
3630,-384,6097
3631,5005,4027
3632,-3123,-4754
3633,-3208,-5504
3634,-8586,9493
3635,-3306,-7133
3636,-9336,-2218
3637,385,1508
3638,9357,-2355
3639,-6117,-7106
3640,-6586,2980
3641,9517,2399
3642,4514,-2925
3643,-9472,-5686
3644,-5456,-939
3645,-5220,-3274
3646,704,5180
3647,832,-8620
3648,3617,1859
3649,3136,9822
3650,403,-9509
3651,-9799,8328
3652,9230,-7522
3653,-4677,-6
3654,-1912,-4230
3655,5774,5231
3656,-1955,2529
3657,6539,-1439
3658,-3203,-3484
3659,6667,-8827
3660,-9723,-8725
3661,-5202,-8957
3662,-7361,1735
3663,6480,9020
3664,-98,8213
3665,584,5153
3666,5150,4741
3667,-2568,-4505
3668,-8249,1226
3669,-4531,6309
3670,-9429,-9004
3671,5387,-6836
3672,-6724,8232
3673,-4541,-4961
3674,4709,-1807
3675,-9188,1583
3676,2728,-8527
3677,-7286,3494
3678,7131,-651
3679,-9119,5416
3680,-933,3810
3681,-9297,-8106
3682,8674,-771
3683,8925,6668
3684,-6475,3317
3685,549,6413
3686,8243,4556
3687,-6535,-9150
3688,-7715,8153
3689,1457,7793
3690,-8185,-8707
3691,-2043,-8141
3692,-6754,6522
3693,2729,8193
3694,-5534,3538
3695,-203,1540
3696,-2334,-9284
3697,9501,-9197
3698,3231,6398
3699,-4632,7628
3700,6621,-4717
3701,-5804,9653
3702,-5912,-1457
3703,-57,-5767
3704,8772,992
3705,7870,2188
3706,3560,-5411
3707,-5079,-631
3708,-7582,-2021
3709,9869,-830
3710,2783,9182
3711,-4887,5589
3712,1651,9211
3713,3499,-6617
3714,-5553,-8673
3715,-6735,-8768
3716,-1942,-9581
3717,4823,2397
3718,-8877,-7252
3719,3167,-9315
3720,-4283,-6551
3721,3323,-8293
3722,4583,8162
3723,-244,-8105
3724,-3521,-7035
3725,4350,3686
3726,-8839,9845
3727,4179,-7474
3728,-1081,7348
3729,-5131,-2138
3730,-3014,5142
3731,6373,-3725
3732,-2697,-3352
3733,-3857,5696
3734,1013,9895
3735,-9960,209
3736,5775,-8022
3737,-2315,-9974
3738,-7476,6747
3739,-2769,-9553
3740,-4075,5874
3741,-400,2804
3742,7583,3219
3743,-7071,-1917
3744,7902,-6102
3745,7541,-2754
3746,-9923,-5291
3747,-3938,-6335
3748,-1001,1021
3749,799,305
3750,9037,7321
3751,4850,8335
3752,-4602,-89
3753,5896,7925
3754,733,205
3755,1821,-3043
3756,4286,304
3757,6548,-9712
3758,5659,9931
3759,-2028,7016
3760,3060,7697
3761,-9946,-5435
3762,-5268,1127
3763,-8300,-2327
3764,-124,-3869
3765,3823,7167
3766,-9386,-463
3767,-2052,-2253
3768,4926,-7766
3769,-7273,551
3770,7332,9913
3771,-510,7864
3772,-3578,-6920
3773,-1252,-3544
3774,-2425,2099
3775,-8212,4782
3776,-5530,2947
3777,378,-1734
3778,-3721,2222
3779,6197,1486
3780,-7969,8882
3781,-3172,2690
3782,-385,4620
3783,6448,2736
3784,-5948,-5010
3785,-6484,-1902
3786,-4250,3329
3787,-8498,3211
3788,-9796,6065
3789,3446,1813
3790,-7994,4480
3791,5018,-8761
3792,-1887,-9405
3793,49,3489
3794,4684,877
3795,-1907,5201
3796,973,2383
3797,-2283,3609
3798,5672,-5155
3799,-7653,255
3800,3189,8400
3801,-4046,3222
3802,9754,-1544
3803,-2627,-7372
3804,-6752,3054
3805,-2287,-2485
3806,-4580,2278
3807,-164,8465
3808,-6004,-6025
3809,9184,2573
3810,3094,-402
3811,-7491,1230
3812,6497,8097
3813,-6623,-2421
3814,6567,-9791
3815,-7237,783
3816,8155,3904
3817,-3625,2867
3818,9718,7901
3819,2102,2879
3820,-9737,9677
3821,6287,-7334
3822,-2481,3877
3823,-7892,-1626
3824,-4903,1972
3825,1261,-5250
3826,4963,-1947
3827,5344,-8449
3828,-6707,-3016
3829,4239,-4167
3830,-4978,529
3831,-7137,-5015
3832,8315,2575
3833,721,1413
3834,2189,5251
3835,-260,-9493
3836,1901,1100
3837,-9951,6672
3838,-9799,175
3839,-6335,3139
3840,-8269,-5643
3841,-7866,3904
3842,2709,-3749
3843,8500,3478
3844,732,-1012
3845,-1556,9500
3846,6841,-3699
3847,-4297,5578
3848,-7096,9636
3849,-9965,8825
3850,-2213,1165
3851,1676,-9834
3852,-1468,4467
3853,-6367,-3977
3854,302,2600
3855,-5644,4407
3856,-5427,-6107
3857,8652,4298
3858,-7806,-1
3859,-1078,-6141
3860,6248,-8924
3861,-7388,-2700
3862,-3025,-5794
3863,-2503,2526
3864,-2726,499
3865,1053,1060
3866,455,-8683
3867,-9143,-297
3868,-7425,8040
3869,8962,3706
3870,-2058,-1803
3871,1683,-6719
3872,-2408,8911
3873,-5212,6356
3874,272,-8130
3875,-1194,-9837
3876,-9997,-4598
3877,-7814,-5899
3878,9008,4080
3879,-3155,-9952
3880,3626,3954
3881,-8849,-3264
3882,7333,4622
3883,5241,1311
3884,-6988,-8801
3885,4693,-4256
3886,-5097,6123
3887,356,-7805
3888,7727,-922
3889,-3417,7982
3890,-8281,5059
3891,-727,-3295
3892,910,9154
3893,-4066,-360
3894,392,-7664
3895,-9409,1074
3896,-9836,1245
3897,-7711,9810
3898,4994,1706
3899,-3003,529
3900,-6903,-2905
3901,-6340,-4336
3902,2229,-6075
3903,-1629,-8346
3904,-9276,-3897
3905,-1387,-4461
3906,7268,6349
3907,-583,-4873
3908,2500,985
3909,4599,-361
3910,8391,5977
3911,-3582,-3752
3912,-5654,-5888
3913,5421,74
3914,2580,-1924
3915,-8684,8160
3916,3805,9706
3917,711,8527
3918,5733,2446
3919,8693,3531
3920,-3134,1232
3921,5416,-9065
3922,-9924,8225
3923,-7104,8552
3924,-669,-1488
3925,4253,-4736
3926,-331,-3683
3927,9743,-4085
3928,7512,1536
3929,8915,-5724
3930,8850,-8339
3931,-714,8572
3932,-7645,2944
3933,8902,3642
3934,5069,4978
3935,677,-9445
3936,-3835,-7590
3937,1163,-7326
3938,8804,-1010
3939,8033,-8322
3940,-3914,3390
3941,9112,-3720
3942,7594,1535
3943,9469,-2842
3944,-3306,-4517
3945,5769,-2772
3946,4822,-4677
3947,-51,-5555
3948,-1603,3215
3949,-2945,7527
3950,7928,762
3951,-535,-7735
3952,-5516,-4911
3953,-6980,-1842
3954,-4422,4206
3955,3541,-6894
3956,4991,-4249
3957,1345,-9527
3958,-7510,3199
3959,-7253,4859
3960,9383,7704
3961,-8389,-3249
3962,-6485,-6414
3963,8286,7064
3964,7386,1744
3965,9693,8113
3966,7311,2670
3967,-2629,-1502
3968,1753,7709
3969,5982,-484
3970,-8427,-8587
3971,-5559,-7531
3972,5778,580
3973,-4356,4342
3974,-2558,4557
3975,-9410,-9957
3976,740,-3307
3977,6639,100
3978,-7082,3747
3979,-4449,-1413
3980,-2575,-2302
3981,-8879,-2396
3982,4228,2790
3983,7544,1256
3984,5888,4860
3985,2174,-7655
3986,-6693,4602
3987,-8526,3433
3988,-4657,-9507
3989,-778,2115
3990,506,-6235
3991,9505,4464
3992,-4547,1577
3993,7484,256
3994,-1790,9739
3995,-6637,-622
3996,-7272,-5754
3997,469,-7022
3998,7662,4091
3999,3122,9690
4000,-3477,-2635
4001,4580,1063
4002,-6066,-4942
4003,-9713,-1189
4004,-5718,5710
4005,1207,-3916
4006,5064,-7829
4007,-4934,-5165
4008,2364,-2974
4009,7367,-5698
4010,7000,5496
4011,-3681,-240
4012,7170,-8752
4013,7319,-191
4014,-8799,556
4015,7565,-7715
4016,-6124,-2902
4017,6644,-1044
4018,-5348,-2373
4019,3575,-6432
4020,2200,-5442
4021,4404,-1039
4022,-6888,9060
4023,-60,-8884
4024,689,385
4025,7435,2522
4026,5564,-6195
4027,9591,-8158
4028,-9038,2165
4029,-9133,-1010
4030,-1548,2298
4031,5989,-602
4032,-9442,-8525
4033,-520,-3224
4034,9400,-40
4035,3212,-2091
4036,-2875,-2640
4037,8223,-4702
4038,-8284,4076
4039,-1566,-5381
4040,8653,6636
4041,6231,4358
4042,-2822,9678
4043,8203,-7853
4044,-1740,3054
4045,7979,-3042
4046,2951,-2977
4047,5101,-914
4048,3021,-4529
4049,-5733,4771
4050,7329,9953
4051,9078,5151
4052,-1191,7885
4053,7147,-5964
4054,-9228,1394
4055,2595,-9931
4056,3569,9815
4057,-5166,3750
4058,8973,7648
4059,-8582,-6784
4060,-6682,661
4061,2546,4147
4062,-4610,-10
4063,-7488,5674
4064,-6391,-3655
4065,-2878,-8885
4066,-5196,800
4067,8826,1344
4068,-9816,5806
4069,-6834,7867
4070,-804,-6770
4071,4615,2012
4072,9463,-9488
4073,-8264,-8354
4074,-5629,-6172
4075,4060,-2435
4076,-9148,9091
4077,435,-1489
4078,1712,1793
4079,-9568,-3723
4080,8748,-4370
4081,5811,-5291
4082,-2181,-4682
4083,-3077,6519
4084,-1208,-5929
4085,-7551,-1851
4086,6102,6761
4087,4775,-6118
4088,-2848,5088
4089,9333,7989
4090,-2833,-5545
4091,-5589,8516
4092,-5920,-2205
4093,8417,3985
4094,6049,-7776
4095,-6206,-6175
4096,777,4987
4097,-9569,8988
4098,7436,6526
4099,1103,6880
4100,-242,-4154
4101,-915,2450
4102,-318,6987
4103,-9422,-4646
4104,9634,8676
4105,4539,8624
4106,-6068,8212
4107,559,5728
4108,6860,-4508
4109,1604,-5177
4110,-1141,-9676
4111,-2159,-5333
4112,-2900,-8617
4113,9184,2709
4114,-140,9304
4115,-574,-5410
4116,50,9126
4117,-3882,7264
4118,7852,18
4119,-8003,-2892
4120,-7912,-691
4121,-5313,4428
4122,1987,3109
4123,-8413,4870
4124,7513,-9459
4125,-6858,-8497
4126,9382,4930
4127,-3784,-1307
4128,-1836,1579
4129,-7338,-4025
4130,-1793,-1251
4131,-9485,5007
4132,2436,8428
4133,-2875,7562
4134,380,4999
4135,2498,-1337
4136,-8459,-5411
4137,-521,3359
4138,-6299,4924
4139,6199,4722
4140,8157,5718
4141,-7622,-4186
4142,-9548,1105
4143,4692,-6692
4144,-4111,5210
4145,9932,-3077
4146,3820,4116
4147,-3177,3329
4148,1091,5984
4149,-37,-2028
4150,-7437,4930
4151,398,-4146
4152,396,3404
4153,-9254,8573
4154,3843,6576
4155,4069,-4774
4156,4390,-5747
4157,-192,1303
4158,4342,9674
4159,7285,-4375
4160,-442,1380
4161,-7249,6841
4162,8268,8235
4163,6613,6540
4164,6997,1920
4165,63,-2829
4166,9923,4746
4167,7422,-9398
4168,3603,1300
4169,8479,-134
4170,749,-243
4171,-3795,2397
4172,-1856,-4834
4173,5684,-5728
4174,-2413,-7288
4175,-4421,-7102
4176,-818,9133
4177,-9835,6800
4178,-8139,-4397
4179,-8707,3016
4180,8125,-4194
4181,-414,633
4182,-6669,7567
4183,-5140,-8280
4184,-4848,4060
4185,-2771,1520
4186,-1378,-8868
4187,3973,5161
4188,7965,-6542
4189,-2369,-1790
4190,8591,9708
4191,-7022,8468
4192,3898,-9939
4193,6955,-888
4194,8667,-9941
4195,-6744,-2221
4196,850,-582
4197,2286,823
4198,2724,-1186
4199,1007,-3539
4200,-1482,-1939
4201,8836,3016
4202,7369,-9248
4203,-8718,7077
4204,2501,1159
4205,6533,3528
4206,-373,3543
4207,-5361,-2276
4208,-609,3780
4209,5372,565
4210,3840,7010
4211,4409,3058
4212,-2167,-9962
4213,-2029,9699
4214,628,4416
4215,6015,-8616
4216,-2561,2642
4217,1827,-5537
4218,-5957,2624
4219,-2181,-4862
4220,-2496,-7848
4221,-1973,-1902
4222,-4517,8769
4223,284,9658
4224,-6907,3634
4225,-6940,-9816
4226,-8160,-9819
4227,4707,7207
4228,-4053,8113
4229,3144,3579
4230,1470,-9472
4231,-1917,6196
4232,2739,6589
4233,3927,-1456
4234,8467,-575
4235,8005,7645
4236,8305,9701
4237,2726,-8768
4238,-6024,-5526
4239,1908,4699
4240,1251,7815
4241,-3260,3827
4242,-1347,-8887
4243,3272,-9659
4244,9003,2618
4245,5195,6121
4246,-1652,8610
4247,4033,3510
4248,4132,2745
4249,-7788,3782
4250,6757,-7584
4251,-3731,-8940
4252,-797,1127
4253,-1476,-5738
4254,4745,-7302
4255,-8896,4921
4256,-4021,8329
4257,8180,-9011
4258,-5625,-1099
4259,1225,5173
4260,-5237,1815
4261,4835,-7015
4262,7372,-2358
4263,-3752,9621
4264,769,-5508
4265,-6962,2769
4266,1126,-5020
4267,5664,6350
4268,-767,6640
4269,-364,-9134
4270,-5882,-7512
4271,8369,9054
4272,5438,-4844
4273,6558,1628
4274,-1327,-297
4275,9739,1751
4276,-8155,-2642
4277,-5325,-2715
4278,9662,9129
4279,-470,-7240
4280,7719,-5813
4281,4462,307
4282,-8752,9155
4283,-3428,9223
4284,182,1174
4285,4053,8001
4286,-3221,6898
4287,-2351,-1831
4288,-2493,9754
4289,-3823,4351
4290,-2112,5988
4291,-526,7710
4292,9839,1073
4293,-1849,8049
4294,28,7198
4295,7340,5576
4296,374,-7205
4297,2885,-1612
4298,-3388,-2152
4299,6099,-3726
4300,-6312,-2832
4301,-6924,-8383
4302,-1436,7016
4303,-4952,5836
4304,-3794,9512
4305,6162,3285
4306,-6192,-1711
4307,-3033,-1154
4308,3828,-5291
4309,-6649,4721
4310,1760,6121
4311,1729,-6918
4312,-4213,-1149
4313,-74,199
4314,-6190,8005
4315,-9229,-9572
4316,-9802,1508
4317,-7117,-570
4318,-6496,788
4319,3958,6721
4320,3078,-4763
4321,2273,9686
4322,9950,-5011
4323,5915,7968
4324,3552,-9704
4325,-3529,-4526
4326,7848,-5621
4327,-2535,8812
4328,8768,-4507
4329,1518,-3401
4330,3199,2576
4331,-9225,-7662
4332,5924,-530
4333,1915,8145
4334,4735,324
4335,-3211,4123
4336,2458,-9637
4337,-6524,5310
4338,-21,-7505
4339,-7555,-2038
4340,-5117,-8176
4341,2341,-7023
4342,-5636,6908
4343,-8891,-611
4344,2620,6584
4345,-1789,5453
4346,-59,6404
4347,-2988,6842
4348,-1963,-1681
4349,4748,7720
4350,-1320,8207
4351,-6003,-5429
4352,9292,2714
4353,-5371,-8230
4354,-4417,4769
4355,8304,-3898
4356,3379,139
4357,-5622,-7262
4358,6140,-8620
4359,1519,-8232
4360,-4073,-1743
4361,-1555,4879
4362,1518,3519
4363,-6300,-6254
4364,-9291,7670
4365,-1278,-7011
4366,-9699,9623
4367,8860,7916
4368,-8022,9967
4369,5077,-991
4370,211,-499
4371,-7803,6011
4372,2571,2195
4373,6713,-3446
4374,-4763,-3201
4375,-7808,-386
4376,-9297,-5462
4377,1202,6812
4378,-4478,5883
4379,-2142,3016
4380,-1189,-7745
4381,2326,-7239
4382,-9145,-2425
4383,-4537,-3831
4384,7283,-260
4385,-5789,-2767
4386,2154,2786
4387,1893,891
4388,2769,-4525
4389,6519,8893
4390,9293,4007
4391,-7940,3319
4392,4797,-7540
4393,-1079,613
4394,-426,8423
4395,8405,-9759
4396,-152,-6087
4397,-3635,-9234
4398,-6146,-8105
4399,7445,9753
4400,-763,-2345
4401,-127,4418
4402,-6755,-2157
4403,-8839,-7992
4404,-9822,-4278
4405,7369,-2419
4406,8917,-8381
4407,-5036,6435
4408,-8716,8247
4409,3425,6879
4410,-2028,-5459
4411,1952,-1364
4412,7268,-4354
4413,4940,4749
4414,-4252,-3245
4415,5454,2557
4416,8049,510
4417,6364,-3791
4418,7224,-5317
4419,-338,9426
4420,-8831,8813
4421,8268,-9923
4422,3817,-9365
4423,7453,994
4424,-6218,-7946
4425,-7255,2573
4426,-8301,3978
4427,-5494,-2932
4428,-4624,-8877
4429,7838,9061
4430,6527,4785
4431,-2627,1918
4432,-7442,-5967
4433,9427,5652
4434,3989,-2138
4435,-6872,-4818
4436,3988,-4030
4437,167,-6648
4438,1433,-358
4439,2661,-5401
4440,-7851,5509
4441,-1140,5682
4442,-6335,-7842
4443,-1308,-8028
4444,8327,5958
4445,-6478,-6108
4446,1221,8853
4447,-1112,3976
4448,4079,1953
4449,4522,8103
4450,5957,3068
4451,-8877,4214
4452,1889,4593
4453,-7862,867
4454,9325,-9443
4455,9422,-526
4456,-5743,-2329
4457,1213,-8233
4458,-2491,-6624
4459,302,1034
4460,1540,3658
4461,0,9401
4462,-6086,181
4463,-8803,-5101
4464,8505,5499
4465,-9538,9921
4466,723,-9553
4467,-527,9966
4468,168,9478
4469,-1594,2019
4470,-8034,3379
4471,8745,2192
4472,-5302,8799
4473,-5791,4325
4474,-4608,2242
4475,-2427,-1965
4476,-1834,-9057
4477,238,-9565
4478,5111,-2443
4479,1161,-1130
4480,-7354,4535
4481,9792,103
4482,-3874,-3714
4483,-2628,6972
4484,-158,9936
4485,-1724,7376
4486,3313,8432
4487,-6343,4107
4488,1621,-203
4489,9818,6478
4490,-2755,-476
4491,1631,-3924
4492,-7887,-1245
4493,-4493,9564
4494,-5516,4073
4495,-8145,266
4496,6713,3936
4497,-3988,-6571
4498,2525,5019
4499,8727,-2424
4500,8214,6694
4501,-6260,7842
4502,-1253,2562
4503,6710,7478
4504,-7496,7500
4505,976,1524
4506,9412,1078
4507,-9938,-484
4508,8156,-9104
4509,-2306,3129
4510,-4950,9778
4511,-5329,8466
4512,7392,-2660
4513,-6297,-5436
4514,-6155,6573
4515,-6267,-6272
4516,3830,-4319
4517,65,379
4518,2181,2849
4519,-5103,-3768
4520,-6506,-5201
4521,-1267,2880
4522,6544,-2615
4523,9454,-782
4524,-7372,3054
4525,-1041,-6026
4526,-8698,1130
4527,-5515,5934
4528,296,3894
4529,-780,-9953
4530,9648,-3747
4531,8473,-7888
4532,-4188,-4598
4533,-1062,-3277
4534,-2835,-4802
4535,1341,-7421
4536,-6234,7786
4537,-9773,-9033
4538,7219,-3702
4539,3556,-3913
4540,6937,1474
4541,-9156,-4300
4542,7532,-1406
4543,4868,-6201
4544,-5632,-2683
4545,-8044,-4471
4546,9471,8841
4547,7237,4794
4548,6223,5353
4549,9353,820
4550,1406,-5391
4551,-7389,-9503
4552,-3019,7584
4553,5795,-7027
4554,-6942,5961
4555,8838,-3542
4556,8895,949
4557,-7479,-3776
4558,-326,-802
4559,8711,-8109
4560,9092,718
4561,8844,3095
4562,1677,-4650
4563,987,4870
4564,-6968,3653
4565,2350,8748
4566,1170,2046
4567,9178,183
4568,-1168,5753
4569,9264,6988
4570,-3683,-5340
4571,-2546,-6054
4572,7679,-2135
4573,6056,7188
4574,772,-225
4575,-271,-9620
4576,2754,-1903
4577,-5125,-673
4578,-4177,-1272
4579,-728,6860
4580,3167,-684
4581,1899,-2605
4582,847,-6097
4583,-742,-233
4584,8294,4724
4585,-214,2033
4586,2719,4052
4587,4079,4975
4588,3891,-3412
4589,2053,1043
4590,814,-1107
4591,3241,369
4592,-4596,-2082
4593,3967,8361
4594,3346,9959
4595,587,-4295
4596,6943,9513
4597,-7645,-8452
4598,8493,7087
4599,1582,9252
4600,-8864,4780
4601,8443,-913
4602,5057,7098
4603,6974,4748
4604,-801,8555
4605,3738,2778
4606,845,4503
4607,-4386,-5594
4608,1375,-6711
4609,3843,1261
4610,4437,8669
4611,-9098,9163
4612,6461,-5585
4613,-2506,-4674
4614,5911,-4288
4615,-3676,-8748
4616,-3322,-4683
4617,6579,-9805
4618,-6549,-9370
4619,621,7054
4620,-9043,-5920
4621,-1031,-3740
4622,-732,7545
4623,-2869,887
4624,1741,-3208
4625,1742,-9622
4626,7133,-9775
4627,4874,-4687
4628,-5342,653
4629,9808,8786
4630,-2324,4316
4631,5184,4018
4632,-4620,8032
4633,3266,4438
4634,450,4225
4635,-8143,-8794
4636,5593,6956
4637,2180,5899
4638,-5160,1582
4639,4093,2789
4640,5895,-8980
4641,4220,6142
4642,-3736,-5293
4643,940,152
4644,-615,3426
4645,-2500,-4988
4646,2618,-577
4647,8186,8160
4648,-570,-1987
4649,-3161,-1113
4650,-4316,39
4651,-4156,-9189
4652,-6483,2987
4653,-1788,2911
4654,-402,-5504
4655,-9128,5637
4656,-2382,352
4657,2074,2958
4658,1324,3255
4659,-4536,7045
4660,523,1544
4661,-6736,-829
4662,7402,-8752
4663,-1467,-1244
4664,5532,1107
4665,-6834,7212
4666,786,-3737
4667,3051,-9942
4668,6688,85
4669,3914,7506
4670,-1787,9104
4671,8854,-3759
4672,-2411,-2408
4673,-5657,2339
4674,-9388,2487
4675,9920,-5516
4676,7836,-7983
4677,-7337,728
4678,-587,-4098
4679,-339,1381
4680,-7377,-9926
4681,2078,1197
4682,-2785,-8520
4683,296,-4958
4684,-8323,-7751
4685,8789,7678
4686,-197,3111
4687,3462,3614
4688,-9070,1608
4689,-8527,-3484
4690,8414,1797
4691,-4562,-3414
4692,499,-2797
4693,-2044,7334
4694,-7400,-8366
4695,655,569
4696,-837,-6139
4697,9090,-6074
4698,4217,3479
4699,-4386,-3041
4700,-1933,-2422
4701,4992,-919
4702,3,-2984
4703,-5046,9812
4704,6058,9282
4705,3410,8082
4706,-9317,1278
4707,9388,-9749
4708,-2975,8747
4709,-6087,9518
4710,1513,-8148
4711,-7396,-4110
4712,-6638,-9323
4713,-95,-4744
4714,-3668,8680
4715,858,5466
4716,4753,9876
4717,5063,4143
4718,-613,-9314
4719,-6596,-5828
4720,6941,2696
4721,2868,-5702
4722,-1538,-7463
4723,-2536,1669
4724,7320,-6408
4725,-5202,-5774
4726,1441,-834
4727,9648,9409
4728,9210,4480
4729,8808,3023
4730,7373,1892
4731,-188,3873
4732,6644,-5032
4733,-5575,-6258
4734,8156,-1789
4735,8586,7413
4736,-3548,-9716
4737,-7337,-1181
4738,-5581,-467
4739,-351,8912
4740,-224,3119
4741,-3792,-5039
4742,-1784,5035
4743,213,8284
4744,-4601,-7960
4745,3040,2980
4746,9608,3389
4747,921,4925
4748,-5986,4045
4749,-7561,2622
4750,-5336,2310
4751,-2402,9538
4752,8432,9759
4753,3073,2159
4754,1108,7527
4755,29,687
4756,-719,88
4757,6604,-8837
4758,1174,7465
4759,-9593,-1145
4760,-1890,6720
4761,-6304,-3909
4762,3858,8543
4763,644,-8446
4764,7035,-5532
4765,-7301,-500
4766,3361,9466
4767,-1058,3873
4768,-538,-7102
4769,-4286,-6085
4770,3157,-5553
4771,-3340,3390
4772,-2222,2932
4773,2910,3270
4774,8307,9583
4775,-6823,-2323
4776,-187,-4411
4777,4278,8663
4778,8351,-6694
4779,1308,-8403
4780,-6098,-336
4781,2868,2462
4782,-8348,-885
4783,-2002,9339
4784,3974,-2480
4785,-2505,-5137
4786,-8789,7598
4787,-4284,-6690
4788,-3423,6311
4789,9688,1226
4790,-5823,3206
4791,-4652,4512
4792,-512,-2261
4793,-5993,-5377
4794,5504,-5558
4795,6417,-7995
4796,4318,-8644
4797,7273,1534
4798,5137,6046
4799,9216,7370
4800,-3995,-466
4801,-2384,6492
4802,-8012,-4355
4803,5176,4891
4804,-7035,7926
4805,-5389,9019
4806,-7296,7475
4807,7111,-6142
4808,1925,6906
4809,2289,5645
4810,-7460,4654
4811,6188,51
4812,8711,-2668
4813,-6521,-6578
4814,-7611,-5713
4815,-3324,7226
4816,-5527,-2090
4817,-1882,1109
4818,-4272,-5834
4819,-7929,8072
4820,-2356,-3937
4821,-2785,-2003
4822,-1572,-661
4823,-7653,-4111
4824,-8147,-6138
4825,-4401,3808
4826,-1162,1534
4827,-4846,3440
4828,8229,7637
4829,-3568,-3118
4830,7560,-6442
4831,2903,-2676
4832,8160,6621
4833,-6974,3240
4834,4940,1089
4835,2114,8918
4836,-6849,7631
4837,4509,3248
4838,-1148,5345
4839,-3596,-4680
4840,-8819,-993
4841,8975,6905
4842,3232,4641
4843,-4296,-3886
4844,8453,-9495
4845,-7900,6430
4846,-6641,-657
4847,9589,-3060
4848,4294,-3931
4849,9032,5008
4850,4793,-9842
4851,-7294,1124
4852,1944,7451
4853,8624,-6209
4854,-5930,2644
4855,-9865,4930
4856,-821,6116
4857,-1027,2874
4858,6734,9579
4859,-2441,-2222
4860,5278,-8309
4861,-5350,-685
4862,-2702,-9227
4863,2534,-9308
4864,3065,-2973
4865,4028,-4255
4866,4385,9801
4867,-5624,-2524
4868,-4039,-9007
4869,7219,-2900
4870,-4994,7109
4871,-2432,-9347
4872,-2383,-808
4873,-6002,5119
4874,615,8333
4875,-6036,3520
4876,1937,9727
4877,8705,-4767
4878,6733,-6844
4879,-4306,2009
4880,-7199,7195
4881,-4178,3879
4882,-4927,-7285
4883,2194,-9145
4884,9429,3065
4885,-5117,-700
4886,-5717,8796
4887,2411,4573
4888,-4676,5847
4889,-6097,-7629
4890,3756,-2693
4891,-3615,1436
4892,5476,6162
4893,-7695,-2461
4894,-662,6485
4895,-3938,-4019
4896,8127,2685
4897,2500,8579
4898,-9051,-5721
4899,-3777,-7626
4900,7793,5764
4901,-3201,-8463
4902,4973,3717
4903,-4045,232
4904,-5798,-9384
